,Price,Exogenous 1,Exogenous 2
2017-12-14 17:00:00,49.94,74820.9575,25103.9625
2017-12-14 18:00:00,51.55,74039095.0,23494.1175
2017-12-14 19:00:00,48.06,72491.5725,21972.18
2017-12-14 20:00:00,41.9,68565095.0,20269.8975
2017-12-14 21:00:00,39.31,64964.35,18693.0825
2017-12-14 22:00:00,34.94,62500.8,17219.7725
2017-12-14 23:00:00,28.96,58093.14,16006.4075
2017-12-15 00:00:00,32.01,55296.8775,14516.0725
2017-12-15 01:00:00,30.93,52965.83,13205.16
2017-12-15 02:00:00,29.0,51912595.0,12065685.0
2017-12-15 03:00:00,28.97,52161455.0,11080.6075
2017-12-15 04:00:00,29.57,53392.44,10592.5925
2017-12-15 05:00:00,33.17,56357.2375,10109.3875
2017-12-15 06:00:00,46.95,63552605.0,9791895.0
2017-12-15 07:00:00,57.17,70106.85,9481495.0
2017-12-15 08:00:00,54.31,72846865.0,9508.840000000002
2017-12-15 09:00:00,53.93,73153.6325,10797.95
2017-12-15 10:00:00,52.09,73688.53,12017.2775
2017-12-15 11:00:00,52.51,74048.4325,12762.4
2017-12-15 12:00:00,48.49,73730.15,12499.919999999998
2017-12-15 13:00:00,47.92,72719025.0,11047.83
2017-12-15 14:00:00,48.93,71119.23,8636.7125
2017-12-15 15:00:00,52.94,70389.4825,6164.54
2017-12-15 16:00:00,60.92,71342.0125,5090.61
2017-12-15 17:00:00,74.54,73551.76,5126.110000000001
2017-12-15 18:00:00,59.32,72450.93,5308.209999999999
2017-12-15 19:00:00,53.91,70564.7875,5611225.0
2017-12-15 20:00:00,50.13,66402.4525,6142.0175
2017-12-15 21:00:00,42.23,62892845.0,6791.075000000001
2017-12-15 22:00:00,37.04,61061.3325,7445.3525
2017-12-15 23:00:00,33.23,56977.22,8056.639999999999
2017-12-16 00:00:00,35.07,52811.1675,5442.2725
2017-12-16 01:00:00,33.08,50486.6075,6514.7475
2017-12-16 02:00:00,32.96,49283.8375,6895.3725
2017-12-16 03:00:00,31.96,48978.18,7671.3925
2017-12-16 04:00:00,32.0,49181.3,7768845.0
2017-12-16 05:00:00,31.76,49500945.0,8254.845000000001
2017-12-16 06:00:00,31.58,51047.1675,8819715.0
2017-12-16 07:00:00,31.39,55303.46,9310.1025
2017-12-16 08:00:00,34.01,58920.04,9911.6675
2017-12-16 09:00:00,41.56,61194015.0,11318.6025
2017-12-16 10:00:00,44.34,62219.3375,13152.4675
2017-12-16 11:00:00,44.03,62578.8075,14448.4625
2017-12-16 12:00:00,41.69,62267.49,15191815.0
2017-12-16 13:00:00,38.1,60219.75,15315.595
2017-12-16 14:00:00,36.48,58794.1575,14752.4625
2017-12-16 15:00:00,40.0,58816435.0,13929.5125
2017-12-16 16:00:00,46.17,60539.9075,13856385.0
2017-12-16 17:00:00,48.93,63794245.0,14343.845
2017-12-16 18:00:00,46.9,63773.5075,14885.45
2017-12-16 19:00:00,42.0,62136745.0,15298.6925
2017-12-16 20:00:00,39.0,58733945.0,15377.63
2017-12-16 21:00:00,33.62,56143.21,15499.3875
2017-12-16 22:00:00,33.01,55377635.0,15510.14
2017-12-16 23:00:00,29.02,51851.6675,15412.9975
2017-12-17 00:00:00,28.9,49486.2275,14748.3975
2017-12-17 01:00:00,28.2,47374.6875,14488.8875
2017-12-17 02:00:00,28.2,46311.8975,14039.62
2017-12-17 03:00:00,27.94,45904.76,13460.005
2017-12-17 04:00:00,28.21,45939.2075,12859.45
2017-12-17 05:00:00,28.38,45791.3225,12054.48
2017-12-17 06:00:00,28.58,45784.86,11206.7675
2017-12-17 07:00:00,29.4,48649.9425,10347.06
2017-12-17 08:00:00,31.38,51949.24,9541.7175
2017-12-17 09:00:00,34.78,55160375.0,9440.070000000002
2017-12-17 10:00:00,38.12,57234.3175,9928.34
2017-12-17 11:00:00,43.64,58921.44,10306.11
2017-12-17 12:00:00,41.57,58876.3325,10117.7375
2017-12-17 13:00:00,40.02,57035.0075,9363.8575
2017-12-17 14:00:00,39.08,55680765.0,8296955.0
2017-12-17 15:00:00,41.5,55493.7525,7526945.0
2017-12-17 16:00:00,45.74,57556745.0,8212265.0
2017-12-17 17:00:00,46.96,61228.0675,9755.38
2017-12-17 18:00:00,45.91,61829345.0,11261.5
2017-12-17 19:00:00,42.91,60844045.0,12566.2125
2017-12-17 20:00:00,36.42,58069.39,13532675.0
2017-12-17 21:00:00,32.92,55854205.0,14542.1375
2017-12-17 22:00:00,30.66,55475.2125,15480295.0
2017-12-17 23:00:00,28.59,51818.31,16311.0825
2017-12-18 00:00:00,30.43,49311705.0,15207975.0
2017-12-18 01:00:00,29.9,47489.1925,15866.7975
2017-12-18 02:00:00,28.15,46776.73,15386.86
2017-12-18 03:00:00,27.39,47116975.0,14799615.0
2017-12-18 04:00:00,28.71,48478.2175,13454.58
2017-12-18 05:00:00,33.73,52164795.0,11554.63
2017-12-18 06:00:00,46.2,60565365.0,9732.6925
2017-12-18 07:00:00,63.95,67626.6825,8322.3575
2017-12-18 08:00:00,64.42,70776.0775,7617.7075
2017-12-18 09:00:00,64.08,71097.5625,7929.147499999999
2017-12-18 10:00:00,64.28,71744.3375,8382.8025
2017-12-18 11:00:00,69.65,72693985.0,8522.470000000001
2017-12-18 12:00:00,68.23,72435.2675,8084.772499999999
2017-12-18 13:00:00,69.97,71748.9325,7172675.0
2017-12-18 14:00:00,69.49,70545.9375,5950.8675
2017-12-18 15:00:00,71.32,69640.8775,4699.58
2017-12-18 16:00:00,73.5,70534.4525,4335.7325
2017-12-18 17:00:00,79.72,73164.4825,4611.7375
2017-12-18 18:00:00,75.84,72542.2625,4853495.0
2017-12-18 19:00:00,68.87,70943.9925,5065.5425
2017-12-18 20:00:00,63.31,67119.8425,5258.85
2017-12-18 21:00:00,56.58,63406.4275,5382465.0
2017-12-18 22:00:00,45.03,60659.5225,5490.09
2017-12-18 23:00:00,37.29,55952745.0,5576.112499999999
2017-12-19 00:00:00,44.34,53236965.0,4152.452499999999
2017-12-19 01:00:00,38.07,51427095.0,3732.4625
2017-12-19 02:00:00,37.59,50380.11,3639.83
2017-12-19 03:00:00,36.5,50505.9675,3513.3275
2017-12-19 04:00:00,38.89,51644.7625,3570275.0
2017-12-19 05:00:00,41.01,54523.06,3594.03
2017-12-19 06:00:00,53.67,61442.4525,3685.12
2017-12-19 07:00:00,68.17,67856.75,3895.9775
2017-12-19 08:00:00,76.91,70742.49,4391.0175
2017-12-19 09:00:00,77.06,70848645.0,5525.5275
2017-12-19 10:00:00,75.3,71614605.0,6668.6575
2017-12-19 11:00:00,74.0,72507.2975,7283.4525
2017-12-19 12:00:00,70.85,72350.1675,7236.1275
2017-12-19 13:00:00,70.57,71795.6,6728035.0
2017-12-19 14:00:00,70.2,70647.12,5916.29
2017-12-19 15:00:00,70.32,70039005.0,5129.889999999999
2017-12-19 16:00:00,75.82,70578.2375,4770.297500000001
2017-12-19 17:00:00,78.28,72722.8025,4716285.0
2017-12-19 18:00:00,75.16,72071.56,4639.2725
2017-12-19 19:00:00,75.06,70579.9775,4517.735000000001
2017-12-19 20:00:00,66.29,66790.9625,4290.297500000001
2017-12-19 21:00:00,52.01,63226735.0,4015725.0
2017-12-19 22:00:00,48.86,60549.8425,3727025.0
2017-12-19 23:00:00,41.18,55930.0375,3388.7875
2017-12-20 00:00:00,44.47,51683955.0,2982.3075
2017-12-20 01:00:00,40.1,49770645.0,2236.4275
2017-12-20 02:00:00,37.83,48887.03,1829.2925
2017-12-20 03:00:00,37.27,49098.3875,1535.2025
2017-12-20 04:00:00,40.85,50347.0,1410.6325
2017-12-20 05:00:00,45.79,53268.26,1358.9175
2017-12-20 06:00:00,57.35,60099975.0,1343.21
2017-12-20 07:00:00,75.98,66634.19,1419.57
2017-12-20 08:00:00,76.7,69529.41,1626.9725
2017-12-20 09:00:00,76.69,69611075.0,2263.8375
2017-12-20 10:00:00,76.61,70084.56,3105.7125
2017-12-20 11:00:00,76.56,70683.1125,3809855.0
2017-12-20 12:00:00,76.35,70357.9425,4252.0575
2017-12-20 13:00:00,76.03,70188795.0,4337.6900000000005
2017-12-20 14:00:00,74.89,69009895.0,4018.2175
2017-12-20 15:00:00,72.05,68401.4075,3694.1325
2017-12-20 16:00:00,76.06,69219.91,3893.5525
2017-12-20 17:00:00,79.3,71060.8675,4583.422500000001
2017-12-20 18:00:00,77.26,70493.67,5269.157499999999
2017-12-20 19:00:00,75.96,69056.9075,5964.97
2017-12-20 20:00:00,64.16,65085985.0,6727.57
2017-12-20 21:00:00,46.03,61463.6225,7544.0425
2017-12-20 22:00:00,42.01,58996035.0,8408375.0
2017-12-20 23:00:00,37.63,54583.0325,9068.08
2017-12-21 00:00:00,33.09,51121.5825,9545.7625
2017-12-21 01:00:00,35.26,49016365.0,9803.18
2017-12-21 02:00:00,31.88,48200.4075,10305.61
2017-12-21 03:00:00,33.04,48385865.0,10485.7275
2017-12-21 04:00:00,33.6,49624.2325,10490.7225
2017-12-21 05:00:00,35.05,52629.5425,10480.79
2017-12-21 06:00:00,35.19,59349105.0,10425705.0
2017-12-21 07:00:00,45.94,65711.2775,10426.0825
2017-12-21 08:00:00,49.9,68543.9175,10512.6325
2017-12-21 09:00:00,50.0,68923.46,10916.6
2017-12-21 10:00:00,51.03,69467.7275,11270.0625
2017-12-21 11:00:00,54.48,70070.49,11807.8425
2017-12-21 12:00:00,55.96,69735.4175,11976.19
2017-12-21 13:00:00,49.99,68844.6375,11778945.0
2017-12-21 14:00:00,46.15,67622.1525,11263.49
2017-12-21 15:00:00,46.86,67073.0525,10613.6725
2017-12-21 16:00:00,51.93,67909.5075,10247.5175
2017-12-21 17:00:00,50.95,70082215.0,10123.5
2017-12-21 18:00:00,51.03,69354.0575,10053.4075
2017-12-21 19:00:00,46.02,67852635.0,9891.4875
2017-12-21 20:00:00,35.83,64079.3425,9760.6675
2017-12-21 21:00:00,36.26,60661.51,9798.9225
2017-12-21 22:00:00,38.72,58463.9725,10066.7725
2017-12-21 23:00:00,34.84,54122945.0,10423.4675
2017-12-22 00:00:00,27.76,49681.9975,10732.92
2017-12-22 01:00:00,26.45,47530.01,10638585.0
2017-12-22 02:00:00,26.2,46776.5275,10382.6075
2017-12-22 03:00:00,26.36,47022.0,10093.85
2017-12-22 04:00:00,27.59,48326.1175,9568.4725
2017-12-22 05:00:00,31.93,51005.52,8885.5125
2017-12-22 06:00:00,38.61,57434.1025,8136075.0
2017-12-22 07:00:00,47.52,63681555.0,7536.36
2017-12-22 08:00:00,48.0,66621155.0,7174.3125
2017-12-22 09:00:00,50.0,66989.3925,7477.36
2017-12-22 10:00:00,48.99,67558525.0,8092.3375
2017-12-22 11:00:00,46.55,68096635.0,8867.89
2017-12-22 12:00:00,47.86,67637125.0,9465865.0
2017-12-22 13:00:00,46.96,66305.58,9705.56
2017-12-22 14:00:00,39.0,64522.41,9449.19
2017-12-22 15:00:00,39.37,63622.9025,9057.7225
2017-12-22 16:00:00,46.06,64718.9175,9095705.0
2017-12-22 17:00:00,47.34,66858615.0,9446.005
2017-12-22 18:00:00,41.5,66118.4525,9783995.0
2017-12-22 19:00:00,40.66,64394.1175,10140785.0
2017-12-22 20:00:00,42.91,60739.36,10681.9725
2017-12-22 21:00:00,42.06,57479.6075,11351005.0
2017-12-22 22:00:00,37.4,55499.29,12209.8425
2017-12-22 23:00:00,30.62,51404.4125,13294.03
2017-12-23 00:00:00,26.33,47458.1475,15229.7875
2017-12-23 01:00:00,17.72,45248.0775,16114955.0
2017-12-23 02:00:00,11.8,44196.36,17364.427499999998
2017-12-23 03:00:00,11.3,43789.6175,19129295.0
2017-12-23 04:00:00,12.4,43956915.0,21101.9075
2017-12-23 05:00:00,8.4,44047285.0,22733.8975
2017-12-23 06:00:00,9.71,44458.4075,24352.4
2017-12-23 07:00:00,10.71,47731115.0,25760035.0
2017-12-23 08:00:00,14.78,51849.8875,27022.45
2017-12-23 09:00:00,18.79,54893.03,28557.7625
2017-12-23 10:00:00,20.08,56523.5725,29882605.0
2017-12-23 11:00:00,14.74,57501.36,31213.9875
2017-12-23 12:00:00,14.77,56890915.0,32255.9225
2017-12-23 13:00:00,10.87,55054.36,32812.832500000004
2017-12-23 14:00:00,5.65,53308075.0,32809.3125
2017-12-23 15:00:00,10.04,53008.5175,32598.84
2017-12-23 16:00:00,12.91,54983125.0,32629375.0
2017-12-23 17:00:00,22.01,57644.1275,32952.97
2017-12-23 18:00:00,18.08,57791.6175,33316.1475
2017-12-23 19:00:00,10.84,56364395.0,33629.119999999995
2017-12-23 20:00:00,0.4,53042.7025,33731.009999999995
2017-12-23 21:00:00,-0.03,50766665.0,33781.5925
2017-12-23 22:00:00,-0.09,50136.9525,33743425.0
2017-12-23 23:00:00,-12.12,46712.09,33755.182499999995
2017-12-24 00:00:00,-40.84,43503.8925,33552.93
2017-12-24 01:00:00,-43.18,41503.6125,33856375.0
2017-12-24 02:00:00,-55.99,40529005.0,33627.4875
2017-12-24 03:00:00,-49.99,40044.48,32910.5625
2017-12-24 04:00:00,-40.14,40032925.0,32060.9875
2017-12-24 05:00:00,-36.05,39834.8775,31575.78
2017-12-24 06:00:00,-42.93,38680835.0,31057385.0
2017-12-24 07:00:00,-9.94,40857195.0,30736.8225
2017-12-24 08:00:00,2.13,44876.2725,30738.475
2017-12-24 09:00:00,5.07,48181.73,31263215.0
2017-12-24 10:00:00,5.03,50010.3125,32262.1575
2017-12-24 11:00:00,6.82,51799.4375,33550515.0
2017-12-24 12:00:00,2.17,51914395.0,34445765.0
2017-12-24 13:00:00,2.93,49976.0175,34679.91
2017-12-24 14:00:00,0.1,48290.99,34122.5275
2017-12-24 15:00:00,1.09,48142.5275,33203.31
2017-12-24 16:00:00,6.75,50309825.0,32580.96
2017-12-24 17:00:00,11.08,52908.72,32408.32
2017-12-24 18:00:00,2.85,53174.8325,32317.6875
2017-12-24 19:00:00,1.8,52028.2,32254.31
2017-12-24 20:00:00,-4.94,49936.53,32004425.0
2017-12-24 21:00:00,-6.74,48467.1,31557305.0
2017-12-24 22:00:00,0.08,48290.1925,30876.55
2017-12-24 23:00:00,0.06,45494015.0,30054.9675
2017-12-25 00:00:00,-4.98,40039.6325,29668.1825
2017-12-25 01:00:00,-32.58,38018015.0,28442.5325
2017-12-25 02:00:00,-19.79,36929.3225,28014435.0
2017-12-25 03:00:00,-11.9,36496.9575,27375.4075
2017-12-25 04:00:00,-4.96,36803.9425,26912185.0
2017-12-25 05:00:00,-4.83,36470.7325,26548.0025
2017-12-25 06:00:00,-61.41,34929.82,26142.98
2017-12-25 07:00:00,-4.97,36783.3175,25887.5775
2017-12-25 08:00:00,0.07,40792.32,25806.5175
2017-12-25 09:00:00,9.94,44746.7925,26516.0525
2017-12-25 10:00:00,19.9,47153365.0,27430865.0
2017-12-25 11:00:00,22.01,49689595.0,28321.65
2017-12-25 12:00:00,18.35,49197.1275,28383.0125
2017-12-25 13:00:00,15.99,47019.84,27403.855000000003
2017-12-25 14:00:00,12.97,45409.6925,25379075.0
2017-12-25 15:00:00,17.97,45136445.0,22787.8475
2017-12-25 16:00:00,17.99,46461.3075,21125.1425
2017-12-25 17:00:00,26.45,49326.8175,20956.84
2017-12-25 18:00:00,27.41,49961.64,21038395.0
2017-12-25 19:00:00,27.59,49153.4675,21210.2075
2017-12-25 20:00:00,25.64,47416.37,21368.1525
2017-12-25 21:00:00,22.09,46306.0475,21583.13
2017-12-25 22:00:00,22.17,45539375.0,21721.4875
2017-12-25 23:00:00,22.0,42902.2675,21929.1475
2017-12-26 00:00:00,5.06,40262.5125,23806.77
2017-12-26 01:00:00,5.06,38380.04,24691725.0
2017-12-26 02:00:00,-1.44,37448.1375,25748.2375
2017-12-26 03:00:00,-6.94,37143.1175,26445.72
2017-12-26 04:00:00,-9.65,37453.0825,27881.5675
2017-12-26 05:00:00,-9.89,37452.63,29495855.0
2017-12-26 06:00:00,-11.88,36370305.0,31101145.0
2017-12-26 07:00:00,-3.24,38373.66,32568.8575
2017-12-26 08:00:00,-9.78,42554.2425,34153.244999999995
2017-12-26 09:00:00,0.0,46101215.0,37450.31
2017-12-26 10:00:00,-24.33,48523.25,40748205.0
2017-12-26 11:00:00,-31.69,50819.93,42543555.0
2017-12-26 12:00:00,-52.82,50491595.0,42755925.0
2017-12-26 13:00:00,-53.42,48575705.0,41201.53
2017-12-26 14:00:00,-18.0,47181.2025,38046.09
2017-12-26 15:00:00,-0.48,47019.6675,33953.2875
2017-12-26 16:00:00,5.49,48668.1975,31264.5425
2017-12-26 17:00:00,10.66,50949115.0,30098955.0
2017-12-26 18:00:00,13.35,51507.6475,28997.3825
2017-12-26 19:00:00,11.19,50647.3225,27875.9975
2017-12-26 20:00:00,19.0,48571025.0,26582.8
2017-12-26 21:00:00,18.06,47341.2525,25137.1175
2017-12-26 22:00:00,22.02,46720.7875,23591.92
2017-12-26 23:00:00,13.46,43846.6425,22092.4125
2017-12-27 00:00:00,25.37,43177575.0,20652.82
2017-12-27 01:00:00,15.09,41689295.0,19887.2775
2017-12-27 02:00:00,13.93,40941.6675,19185.09
2017-12-27 03:00:00,13.48,41246.8025,18832295.0
2017-12-27 04:00:00,12.74,42488.71,19859.93
2017-12-27 05:00:00,13.29,45285375.0,21039.9425
2017-12-27 06:00:00,20.03,51085.1525,22135.65
2017-12-27 07:00:00,28.62,56498135.0,22887.3225
2017-12-27 08:00:00,32.0,59535.8275,23206.5175
2017-12-27 09:00:00,34.91,60583045.0,23796925.0
2017-12-27 10:00:00,35.3,61639.09,23816.08
2017-12-27 11:00:00,42.46,62360.9425,22503185.0
2017-12-27 12:00:00,46.11,62319.26,20153.0025
2017-12-27 13:00:00,46.01,61683.72,17392.557500000003
2017-12-27 14:00:00,46.4,60210.2825,14548.9775
2017-12-27 15:00:00,46.48,59835.81,12206.63
2017-12-27 16:00:00,50.9,60730.21,11081.0875
2017-12-27 17:00:00,56.09,61839335.0,10942.5625
2017-12-27 18:00:00,57.57,61561.3525,10923.0725
2017-12-27 19:00:00,51.33,60384585.0,10853.1925
2017-12-27 20:00:00,42.4,56636.7425,10805715.0
2017-12-27 21:00:00,40.0,54207715.0,10909.0925
2017-12-27 22:00:00,42.24,52017.2375,10998.1925
2017-12-27 23:00:00,31.27,47960725.0,11330.6125
2017-12-28 00:00:00,28.87,46553715.0,10261.0875
2017-12-28 01:00:00,28.12,44537.78,13671.2375
2017-12-28 02:00:00,27.2,43693.56,13735.0925
2017-12-28 03:00:00,26.0,43822845.0,14620555.0
2017-12-28 04:00:00,26.33,44788.1725,15740.2725
2017-12-28 05:00:00,28.89,46785.6925,15924.7925
2017-12-28 06:00:00,30.74,50419685.0,16017.0
2017-12-28 07:00:00,35.98,56811.7325,16319.5025
2017-12-28 08:00:00,38.43,60874665.0,16803.487500000003
2017-12-28 09:00:00,39.93,61520.17,17552945.0
2017-12-28 10:00:00,40.12,62154645.0,18970.6625
2017-12-28 11:00:00,39.97,62696345.0,20450185.0
2017-12-28 12:00:00,40.16,62535445.0,21624.6375
2017-12-28 13:00:00,39.24,61638.03,21940715.0
2017-12-28 14:00:00,36.42,60324.74,21106.7175
2017-12-28 15:00:00,40.03,60073.7325,19922.3175
2017-12-28 16:00:00,42.98,60978645.0,19688.7675
2017-12-28 17:00:00,43.01,62367.0675,20716.64
2017-12-28 18:00:00,42.16,62082.9575,21862.02
2017-12-28 19:00:00,34.93,60746.55,23011.63
2017-12-28 20:00:00,25.06,57126.9725,23710815.0
2017-12-28 21:00:00,19.99,54459165.0,24121.5975
2017-12-28 22:00:00,19.22,52481.3575,24415.5625
2017-12-28 23:00:00,5.86,48708685.0,24509.8
2017-12-29 00:00:00,9.73,44613.1075,25312.79
2017-12-29 01:00:00,0.72,42811275.0,26379615.0
2017-12-29 02:00:00,-0.93,42235.3775,26154705.0
2017-12-29 03:00:00,1.07,42376.75,25983.95
2017-12-29 04:00:00,1.0,43284.5125,25294.0225
2017-12-29 05:00:00,2.91,45035.8875,24246055.0
2017-12-29 06:00:00,3.6,48291905.0,23234.2175
2017-12-29 07:00:00,15.97,52677.31,22540.06
2017-12-29 08:00:00,29.69,56271.1275,22213.3025
2017-12-29 09:00:00,30.2,57692.8525,23376.4225
2017-12-29 10:00:00,29.83,58570.3825,25362.99
2017-12-29 11:00:00,29.47,59104125.0,27088.8725
2017-12-29 12:00:00,29.2,58692235.0,27407.7375
2017-12-29 13:00:00,29.45,57294.2875,25847.8775
2017-12-29 14:00:00,30.02,55717815.0,23340.7925
2017-12-29 15:00:00,31.0,55461.0325,20944.6275
2017-12-29 16:00:00,32.98,56728.1675,20581865.0
2017-12-29 17:00:00,34.95,58493.81,22037.0875
2017-12-29 18:00:00,32.79,58416.3925,23718785.0
2017-12-29 19:00:00,30.23,56797105.0,24680.14
2017-12-29 20:00:00,28.49,53621.28,24575.1975
2017-12-29 21:00:00,26.51,51230.8225,23974.6925
2017-12-29 22:00:00,26.9,49681.1675,23046.68
2017-12-29 23:00:00,15.06,46342.1825,22090.4275
2017-12-30 00:00:00,16.4,44570.7025,22393.5825
2017-12-30 01:00:00,13.33,42489.1775,23649.4725
2017-12-30 02:00:00,13.25,41562185.0,23798175.0
2017-12-30 03:00:00,12.04,41322155.0,23154505.0
2017-12-30 04:00:00,11.45,41408.0225,22442.22
2017-12-30 05:00:00,8.49,41094.3625,22227.0
2017-12-30 06:00:00,9.83,40450.54,22152.76
2017-12-30 07:00:00,12.07,42805695.0,22110.1225
2017-12-30 08:00:00,13.41,46918125.0,22233.3
2017-12-30 09:00:00,16.09,50400.8675,22661375.0
2017-12-30 10:00:00,18.8,52178.31,23296.095
2017-12-30 11:00:00,17.03,53583.84,23551.2225
2017-12-30 12:00:00,17.67,53240.88,23842.6025
2017-12-30 13:00:00,15.51,51789.0075,24231.07
2017-12-30 14:00:00,17.61,50245.1925,25150.815
2017-12-30 15:00:00,13.22,50143365.0,26855.9875
2017-12-30 16:00:00,14.02,51786.0875,28704.870000000003
2017-12-30 17:00:00,16.78,54410375.0,30743.1625
2017-12-30 18:00:00,16.01,54824.15,32846.4225
2017-12-30 19:00:00,16.18,53243.08,33998445.0
2017-12-30 20:00:00,11.13,50170.4625,34439.89
2017-12-30 21:00:00,4.62,48263595.0,34584.1175
2017-12-30 22:00:00,4.71,47682925.0,34235.6875
2017-12-30 23:00:00,-0.27,44547.9175,33394.082500000004
2017-12-31 00:00:00,-2.04,41362535.0,33516125.0
2017-12-31 01:00:00,-4.99,39303695.0,30496.7825
2017-12-31 02:00:00,-0.59,38424.3125,28837225.0
2017-12-31 03:00:00,-3.71,38046.5875,26185275.0
2017-12-31 04:00:00,0.08,38115.7075,23989.9325
2017-12-31 05:00:00,1.16,37513.07,22938.95
2017-12-31 06:00:00,-0.86,35065.7075,22726.06
2017-12-31 07:00:00,4.09,36504.01,23246.01
2017-12-31 08:00:00,4.17,40356.7125,24860.1175
2017-12-31 09:00:00,4.21,43819.3875,27978.4875
2017-12-31 10:00:00,9.05,45829.2325,31801.0375
2017-12-31 11:00:00,9.2,47837.43,34875.0
2017-12-31 12:00:00,4.45,47875.7275,37265125.0
2017-12-31 13:00:00,2.04,46082.7325,38172.6
2017-12-31 14:00:00,0.06,44548.8775,37460.34
2017-12-31 15:00:00,0.36,44514635.0,35715.67
2017-12-31 16:00:00,1.46,46560.8575,33986.6875
2017-12-31 17:00:00,6.14,49242.3375,32664.3525
2017-12-31 18:00:00,9.96,49816.2875,31072965.0
2017-12-31 19:00:00,7.92,48840.3075,29829.4525
2017-12-31 20:00:00,4.06,46958.1675,29074.8325
2017-12-31 21:00:00,5.3,45811005.0,28755.4925
2017-12-31 22:00:00,1.86,45695.6525,28931.0675
2017-12-31 23:00:00,-0.92,43341.7825,29310.1125
2018-01-01 00:00:00,-5.27,41305.7725,30883015.0
2018-01-01 01:00:00,-29.99,39459.3175,32266.7075
2018-01-01 02:00:00,-56.65,38436.76,33553.9975
2018-01-01 03:00:00,-63.14,38260.3925,34887.2925
2018-01-01 04:00:00,-64.62,38562105.0,36162795.0
2018-01-01 05:00:00,-67.0,38668.4225,37001.15
2018-01-01 06:00:00,-72.54,37844945.0,37656915.0
2018-01-01 07:00:00,-76.01,39405.4975,38046035.0
2018-01-01 08:00:00,-71.45,42383.0625,38196.2625
2018-01-01 09:00:00,-66.88,45298.8975,39543415.0
2018-01-01 10:00:00,-62.0,47925485.0,41208.535
2018-01-01 11:00:00,-56.08,50621.97,42672.4125
2018-01-01 12:00:00,-49.96,50717.0675,42460.5025
2018-01-01 13:00:00,-24.29,48983.9325,40066.3725
2018-01-01 14:00:00,-5.59,47352.5625,35226.1575
2018-01-01 15:00:00,0.23,47047.98,28992.4575
2018-01-01 16:00:00,11.02,48414.6325,24429345.0
2018-01-01 17:00:00,23.5,52254.83,22438.21
2018-01-01 18:00:00,22.91,53384155.0,21268805.0
2018-01-01 19:00:00,21.02,52496.44,19972.9375
2018-01-01 20:00:00,21.05,50435.98,18378.7225
2018-01-01 21:00:00,21.95,48988.8125,17036.317499999997
2018-01-01 22:00:00,23.52,48113385.0,16177495.0
2018-01-01 23:00:00,18.96,45366.6025,16032.1125
2018-01-02 00:00:00,18.12,43762.8,15572.9075
2018-01-02 01:00:00,14.99,42480.24,16160.9325
2018-01-02 02:00:00,13.63,41760855.0,16059555.0
2018-01-02 03:00:00,12.15,41971.35,15705.94
2018-01-02 04:00:00,11.83,43276.6275,15551.6075
2018-01-02 05:00:00,14.55,46476.0175,15661.7575
2018-01-02 06:00:00,22.58,53659.1825,15960.4175
2018-01-02 07:00:00,41.92,59404.4125,16117885.0
2018-01-02 08:00:00,47.95,62322175.0,16142.88
2018-01-02 09:00:00,49.9,62989.7675,16787.370000000003
2018-01-02 10:00:00,50.0,64601.3175,18139.2675
2018-01-02 11:00:00,49.7,65692.5225,19786355.0
2018-01-02 12:00:00,48.16,65599.0125,20894325.0
2018-01-02 13:00:00,47.24,65041.5275,20635825.0
2018-01-02 14:00:00,46.1,63859.48,18947.8825
2018-01-02 15:00:00,43.86,63510.0475,16762.622499999998
2018-01-02 16:00:00,43.64,64202.0325,15884.925
2018-01-02 17:00:00,47.37,65300.7125,16689.7875
2018-01-02 18:00:00,46.08,65181.3875,17851.22
2018-01-02 19:00:00,41.08,63779505.0,19128.1175
2018-01-02 20:00:00,34.94,60152.0025,20400.5825
2018-01-02 21:00:00,25.46,57151.35,21795.3
2018-01-02 22:00:00,21.3,54456.8175,23377205.0
2018-01-02 23:00:00,9.94,50131.4175,24993.8425
2018-01-03 00:00:00,7.93,48067195.0,28010315.0
2018-01-03 01:00:00,0.03,45974.3925,31073.3875
2018-01-03 02:00:00,0.02,45102665.0,32801.89
2018-01-03 03:00:00,-5.99,45135815.0,34492595.0
2018-01-03 04:00:00,-9.21,46090.5275,36127.4525
2018-01-03 05:00:00,-4.64,48724.7825,37084915.0
2018-01-03 06:00:00,8.02,54289.8125,37793505.0
2018-01-03 07:00:00,11.03,60427.39,37973.1175
2018-01-03 08:00:00,13.28,63986.18,37690.7025
2018-01-03 09:00:00,13.18,64729.7275,38288.8775
2018-01-03 10:00:00,13.71,65818.4475,39633.7575
2018-01-03 11:00:00,15.42,66739.1575,40741.3225
2018-01-03 12:00:00,15.84,66726.0625,41376.97
2018-01-03 13:00:00,16.0,66276.68,41366.25
2018-01-03 14:00:00,15.75,65171895.0,40684.8125
2018-01-03 15:00:00,15.14,64982.8625,39611515.0
2018-01-03 16:00:00,16.0,65807.2525,39218.15
2018-01-03 17:00:00,15.11,67240.9425,39618585.0
2018-01-03 18:00:00,13.37,67123.1025,40062025.0
2018-01-03 19:00:00,11.06,65677685.0,40423.0275
2018-01-03 20:00:00,10.06,61654.1825,40604.6525
2018-01-03 21:00:00,9.3,58648.5975,40513.2825
