0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246
18.11,26.56,29.08,0.32,13.61,25.95,26.41,1.52,10.0,23.3,26.72,2.3,9.15,19.01,24.8,3.9,7.82,24.59,25.97,2.2,12.83,25.03,27.24,0.97,21.36,26.92,31.56,-5.12,27.48,32.57,40.0,-4.95,31.23,35.4,42.95,-0.07,35.9,33.01,39.62,0.1,35.94,30.67,37.86,-0.94,35.99,30.04,37.69,8.47,36.07,28.17,36.87,5.83,35.95,26.84,37.41,5.29,36.21,27.0,38.01,10.01,36.99,30.28,38.72,20.82,39.83,33.51,40.46,27.18,42.2,37.29,40.31,33.51,37.76,37.48,39.91,31.36,36.92,37.0,38.95,35.63,31.98,34.01,35.69,34.29,30.2,27.33,35.09,29.1,28.01,26.97,32.95,32.8,23.04,26.82,27.22,29.83,47885527.0,22969.8875,47473.08,34891575.0,45575875.0,17146.8575,45085.07025,22424.8575,45146.7975,32539.355000000003,42966.67,17758.9825,43967.5635,21762375.0,44094485.0,31061.85,41832555.0,18186.9225,43736.75125,20926.65,44024615.0,30333.5875,41499.3925,18252.8325,43956.7355,20094.4625,44278.85,31086965.0,41686.96,18146.81,44373.84825,19213.0525,44516.2475,33275.51,41676.9,17941.4725,45926.25525,18524.0875,45175.7425,35790.105,41566015.0,17591.38,49342.2665,17789.9625,47886.5625,38018.3675,43896.7625,16979015.0,52653275.0,17446345.0,50896505.0,40002.745,46985265.0,16324.2625,55339.52175,18681.3375,53691.2375,42287085.0,50391825.0,16397.3525,56932.15925,20099.25,55801.2125,44491.0625,52723855.0,16593.8925,58420.1645,20721.0,57909.59,45349.66,54751235.0,16339.76,57742.98325,20654375.0,57596.5675,45033.56,54730.9925,15615.0975,56072.14075,19332.9725,56165045.0,43155.39749999999,53087.9025,14676.9075,55368.4135,17044.82,55032.19,39620.5725,51962555.0,14006465.0,55181394.0,14940.01,54807.45,35703.69,51718.1775,13740665.0,57002769.0,14708.56,56891.08,33188.7225,53631.6125,14397.1275,59475858.0,16003.4975,59945775.0,32566.9975,56685955.0,15643.4225,59296.87875,17245.1725,60391205.0,32199.3425,57103015.0,16700.9525,57377.87075,17875.504999999997,59095.5325,31550.34,55788.1,17458.7575,54005.11825,18098.6975,56713.62,30494.6225,53548.0425,17905.1375,51698.01225,18186.6925,55002725.0,29221.04,51651.2775,18647.9275,50776.15525,18323.99,54447195.0,27826.11,51329905.0,19753.1825,47604.34375,18609.0875,51337.3125,26624195.0,48374.94,20815.0475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.43,18.11,26.56,29.46,8.39,13.61,25.95,30.18,12.2,10.0,23.3,30.91,5.52,9.15,19.01,29.49,4.25,7.82,24.59,29.19,6.58,12.83,25.03,31.77,9.31,21.36,26.92,38.87,19.42,27.48,32.57,50.01,28.07,31.23,35.4,44.74,33.04,35.9,33.01,42.0,35.64,35.94,30.67,41.2,37.6,35.99,30.04,41.84,37.54,36.07,28.17,42.11,37.08,35.95,26.84,44.72,37.33,36.21,27.0,46.03,37.09,36.99,30.28,47.34,39.01,39.83,33.51,50.0,40.0,42.2,37.29,52.01,38.68,37.76,37.48,51.96,37.0,36.92,37.0,48.61,34.77,31.98,34.01,43.5,31.78,30.2,27.33,40.1,28.01,28.01,26.97,38.08,18.67,23.04,26.82,36.0,45575875.0,17146.8575,48640.1225,26321975.0,44841.31,21721645.0,42966.67,17758.9825,46661.62,24875195.0,42425.11,22820545.0,41832555.0,18186.9225,45979.8825,24084.1875,41311.76,23481.13,41499.3925,18252.8325,46282.2625,23268.057500000003,41089.0975,24087.04,41686.96,18146.81,47966.9,22718.505,41857255.0,24567.8275,41676.9,17941.4725,51967325.0,22438.205,44329.9225,24811.7525,41566015.0,17591.38,60618.75,22210.8475,50646.1625,24905.83,43896.7625,16979015.0,67452.31,21960.8225,55997.8275,24687.8775,46985265.0,16324.2625,69422.4175,22114855.0,58381.8225,24672.3325,50391825.0,16397.3525,69719.1375,23411.8475,59291.8875,25751.4975,52723855.0,16593.8925,70537.5175,24632.7475,60106.6225,27594.725,54751235.0,16339.76,71236.5,24686.92,61167.3025,29449.7325,54730.9925,15615.0975,70924.4625,23989.14,61190.9825,30325.565,53087.9025,14676.9075,70434.84,22813.52,60370595.0,29689.37,51962555.0,14006465.0,69582.6725,20748.8375,59294.9,27815.525,51718.1775,13740665.0,69537045.0,18564725.0,59025.8975,25521215.0,53631.6125,14397.1275,70380835.0,17643.1325,59883.6,24307.2325,56685955.0,15643.4225,72121.8825,17656.3675,61760.3675,24507.4575,57103015.0,16700.9525,71359.9075,17359315.0,61216.6575,25108805.0,55788.1,17458.7575,69697745.0,16716445.0,59684.3775,25544.845,53548.0425,17905.1375,66161.79,15848.09,56447.9125,25740.8925,51651.2775,18647.9275,62691.5675,15064165.0,53842055.0,25793.9075,51329905.0,19753.1825,60147.33,14459.4725,51891825.0,25579.9,48374.94,20815.0475,56001.9825,14007445.0,48299.0125,25394.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.89,18.43,18.11,32.71,-0.31,8.39,13.61,31.9,-4.85,12.2,10.0,30.5,-6.75,5.52,9.15,29.19,-5.39,4.25,7.82,29.4,2.16,6.58,12.83,31.25,22.84,9.31,21.36,35.74,30.6,19.42,27.48,44.17,35.0,28.07,31.23,49.5,37.0,33.04,35.9,42.35,36.51,35.64,35.94,40.15,34.0,37.6,35.99,38.23,32.66,37.54,36.07,38.88,30.75,37.08,35.95,39.05,35.9,37.33,36.21,39.6,37.42,37.09,36.99,42.52,37.18,39.01,39.83,42.57,40.0,40.0,42.2,42.83,40.93,38.68,37.76,38.79,38.9,37.0,36.92,36.74,35.98,34.77,31.98,33.99,29.2,31.78,30.2,32.69,27.26,28.01,28.01,30.28,14.03,18.67,23.04,28.15,44841.31,21721645.0,52094825.0,13126.3625,43407.9825,25912.9175,42425.11,22820545.0,49989.4275,13388.095,41345.52,25854.0375,41311.76,23481.13,49120365.0,14009.8875,40490.4925,25713.6875,41089.0975,24087.04,49478.4875,14862.5225,40522.53,25160365.0,41857255.0,24567.8275,50776.1875,15846.4725,41009.7175,24265.3925,44329.9225,24811.7525,53907.7475,16757.87,42365775.0,23285.45,50646.1625,24905.83,61565945.0,17895.1425,45573035.0,22500.0775,55997.8275,24687.8775,68339.43,19137.08,49389.4925,21400.365,58381.8225,24672.3325,70598.1075,20741.9025,51926.0275,20464.16,59291.8875,25751.4975,70672825.0,23912.34,53777.52,20435475.0,60106.6225,27594.725,71198.6775,26849.230000000003,55038.04,20598015.0,61167.3025,29449.7325,71974.8325,28166.25,55956.5625,20321.5375,61190.9825,30325.565,71642.8225,28439835.0,56148655.0,19392.710000000003,60370595.0,29689.37,71083235.0,27710.9,55073.4425,18066.5625,59294.9,27815.525,70016.8375,26324.4525,53941.7675,16965.9675,59025.8975,25521215.0,69608375.0,24912.050000000003,53430.3475,16543645.0,59883.6,24307.2325,70585.8,24965.8025,54981.1475,16624.8575,61760.3675,24507.4575,72538.1725,25975.9625,57324.4475,17064.912500000002,61216.6575,25108805.0,71590775.0,26754.2375,56761395.0,17485.1075,59684.3775,25544.845,69854.95,27134.7625,54814075.0,17724.73,56447.9125,25740.8925,66538175.0,27112.120000000003,51788125.0,17801085.0,53842055.0,25793.9075,63038.5475,27104.8675,49698655.0,17903.36,51891825.0,25579.9,60254.5925,27302.6125,48817.18,17880.5775,48299.0125,25394.9,56120.88,27890.955,45989.32,17838.7975,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4,6.89,18.43,21.95,-2.99,-0.31,8.39,25.39,-5.19,-4.85,12.2,26.35,-7.45,-6.75,5.52,26.04,-4.99,-5.39,4.25,28.39,-1.7,2.16,6.58,30.19,-3.23,22.84,9.31,36.19,14.92,30.6,19.42,42.05,25.39,35.0,28.07,47.45,29.47,37.0,33.04,45.71,30.65,36.51,35.64,44.48,30.78,34.0,37.6,48.14,31.05,32.66,37.54,46.45,31.75,30.75,37.08,46.79,34.97,35.9,37.33,47.85,37.17,37.42,37.09,47.9,37.77,37.18,39.01,51.0,40.0,40.0,40.0,54.19,36.51,40.93,38.68,51.0,34.03,38.9,37.0,46.3,28.38,35.98,34.77,43.85,27.87,29.2,31.78,39.15,27.01,27.26,28.01,35.9,19.8,14.03,18.67,32.19,43407.9825,25912.9175,49193.9875,30511.8675,40917.3125,16254415.0,41345.52,25854.0375,47358.9475,30516.5175,38778.1175,15692.2675,40490.4925,25713.6875,46539355.0,29452.105000000003,38022065.0,15043.275,40522.53,25160365.0,46923.8075,27919.6525,38225.4625,14516.6575,41009.7175,24265.3925,48145.8975,25870.565,38678.9475,14426.61,42365775.0,23285.45,51415.94,23466.2925,38848.8875,14359.95,45573035.0,22500.0775,58991.1975,21476.5425,37961.4275,14144.2925,49389.4925,21400.365,65807.3175,19423.8025,40029.0175,13955.6075,51926.0275,20464.16,67789.0375,17769.682500000003,42814.45,13878.1,53777.52,20435475.0,67775.9375,17426.76,46021.5575,14631315.0,55038.04,20598015.0,68035.6975,17676875.0,48457715.0,16074495.0,55956.5625,20321.5375,68536.76,17449.98,49940.99,17190.9975,56148655.0,19392.710000000003,68240.9175,16465.197500000002,49750595.0,17689.3275,55073.4425,18066.5625,67627.33,14291395.0,47935945.0,17170.27,53941.7675,16965.9675,66666.64,10892.2075,46843205.0,15562.1825,53430.3475,16543645.0,66653.1475,7371.254999999999,46688335.0,13459.94,54981.1475,16624.8575,67599.7675,5750.0,48263.3175,12141.5,57324.4475,17064.912500000002,68921.5875,5855.9225,50741.8675,11745895.0,56761395.0,17485.1075,68025.2675,6191.82,51065.96,11433.74,54814075.0,17724.73,66487.48,6629.7875,49900.3075,11026.64,51788125.0,17801085.0,62989.44,7281.14,48023.13,10666.0875,49698655.0,17903.36,59795.38,8168.637500000001,46640.17,10477.78,48817.18,17880.5775,56907305.0,9321.0,45990.1925,10349.9675,45989.32,17838.7975,52784.56,10723.19,43031.3975,10307.6725,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.95,0.4,6.89,29.08,19.5,-2.99,-0.31,26.41,15.84,-5.19,-4.85,26.72,11.96,-7.45,-6.75,24.8,10.07,-4.99,-5.39,25.97,16.67,-1.7,2.16,27.24,10.1,-3.23,22.84,31.56,17.81,14.92,30.6,40.0,26.45,25.39,35.0,42.95,33.1,29.47,37.0,39.62,31.62,30.65,36.51,37.86,32.86,30.78,34.0,37.69,30.88,31.05,32.66,36.87,29.65,31.75,30.75,37.41,30.54,34.97,35.9,38.01,35.44,37.17,37.42,38.72,36.3,37.77,37.18,40.46,37.37,40.0,40.0,40.31,36.45,36.51,40.93,39.91,35.46,34.03,38.9,38.95,32.93,28.38,35.98,35.69,33.65,27.87,29.2,35.09,34.28,27.01,27.26,32.95,32.09,19.8,14.03,27.22,40917.3125,16254415.0,50884245.0,16203.4925,39835.0125,10433.2425,38778.1175,15692.2675,48793.8775,17660925.0,37663325.0,10282865.0,38022065.0,15043.275,47853965.0,19077775.0,36818.76,9883295.0,38225.4625,14516.6575,48122.5075,20378.6275,36727.82,9196445.0,38678.9475,14426.61,49382.6925,21344525.0,37060.9775,8524755.0,38848.8875,14359.95,52669.85,22100.24,37112.72,7770.222500000001,37961.4275,14144.2925,60023.27,22729.17,36524.7425,7097.51,40029.0175,13955.6075,65900.1575,23279055.0,38654265.0,6496.5650000000005,42814.45,13878.1,67913.34,23886745.0,41425.16,6245.094999999999,46021.5575,14631315.0,68421335.0,26168.7625,44832.1125,7149.9425,48457715.0,16074495.0,68941.6525,28988.3675,47202065.0,8794.9275,49940.99,17190.9975,69531235.0,30029.8825,48835.08,9770.1875,49750595.0,17689.3275,69201445.0,29461585.0,48457.64,9597.44,47935945.0,17170.27,68753.9825,27675.63,46800.8025,8293555.0,46843205.0,15562.1825,67822685.0,24977.4875,45554375.0,6230.5825,46688335.0,13459.94,67255675.0,22470.8175,45409685.0,4251.4800000000005,48263.3175,12141.5,68395.1825,22068.7625,47224.2175,3286.0175,50741.8675,11745895.0,70202.8075,23153.9625,49812135.0,3175585.0,51065.96,11433.74,69204.07,23887.5275,49969.1925,3181265.0,49900.3075,11026.64,67682.8175,24061585.0,48557.8375,3290.14,48023.13,10666.0875,64327865.0,23685315.0,46733.02,3392.7625,46640.17,10477.78,60930.0525,23235305.0,45487.32,3484.03,45990.1925,10349.9675,58359.59,22718.300000000003,45007.7775,3553.06,43031.3975,10307.6725,54486.3225,22389885.0,42426.6975,3475185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.95,22.95,0.4,26.56,26.35,19.5,-2.99,25.95,26.34,15.84,-5.19,23.3,25.58,11.96,-7.45,19.01,26.33,10.07,-4.99,24.59,28.37,16.67,-1.7,25.03,27.14,10.1,-3.23,26.92,26.78,17.81,14.92,32.57,30.0,26.45,25.39,35.4,34.47,33.1,29.47,33.01,34.95,31.62,30.65,30.67,35.71,32.86,30.78,30.04,35.69,30.88,31.05,28.17,34.96,29.65,31.75,26.84,36.83,30.54,34.97,27.0,38.53,35.44,37.17,30.28,39.75,36.3,37.77,33.51,42.55,37.37,40.0,37.29,42.64,36.45,36.51,37.48,40.92,35.46,34.03,37.0,37.24,32.93,28.38,34.01,36.78,33.65,27.87,27.33,36.45,34.28,27.01,26.97,34.75,32.09,19.8,26.82,39835.0125,10433.2425,49816.88,22085895.0,41516.3875,4068.33,37663325.0,10282865.0,47698.5675,21729.3325,39877.8125,4112.4525,36818.76,9883295.0,47000.1425,21490.6875,39346.5775,4203.08,36727.82,9196445.0,47368.07,21549355.0,39651.1275,4296.6025,37060.9775,8524755.0,48520.24,22196585.0,40688.28,4583365.0,37112.72,7770.222500000001,51605.19,23354.32,43352.1,5068.81,36524.7425,7097.51,58810.9175,24963145.0,48583785.0,5590.990000000001,38654265.0,6496.5650000000005,64897.57,26233.057500000003,53569.9175,5946.5825,41425.16,6245.094999999999,67075485.0,27708335.0,55774.4275,6130.0975,44832.1125,7149.9425,67405305.0,30669.0525,57180.9925,6935.7375,47202065.0,8794.9275,67882.4325,33315.8925,57924085.0,8126.4775,48835.08,9770.1875,68110065.0,34048155.0,58641355.0,8743.0825,48457.64,9597.44,67361.8675,33372.24249999999,58175.6575,8641.689999999999,46800.8025,8293555.0,66068.86,31777.3925,57040.2625,7977.9475,45554375.0,6230.5825,64876.5325,29622.0,55769.5275,6824.0525,45409685.0,4251.4800000000005,64575.0625,27847.0775,55454.5425,5417465.0,47224.2175,3286.0175,65593375.0,27034.8325,56622.0925,4739.3975,49812135.0,3175585.0,66994.6975,26742.1975,58298.33,4667.922500000001,49969.1925,3181265.0,65970.9875,26573.09,57482.9875,4608.5875,48557.8375,3290.14,64017.2875,26126.0425,55931.5925,4758.8275,46733.02,3392.7625,60418.6575,25092.57,53245655.0,5076.06,45487.32,3484.03,57345465.0,24152.5175,51065405.0,5346.87,45007.7775,3553.06,55305.0775,23245.27,49262.46,5265.7025,42426.6975,3475185.0,51892.2475,22449.95,45962.5075,4848.8675,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.17,27.95,22.95,18.11,30.02,26.35,19.5,13.61,28.67,26.34,15.84,10.0,28.7,25.58,11.96,9.15,29.19,26.33,10.07,7.82,31.03,28.37,16.67,12.83,33.1,27.14,10.1,21.36,38.89,26.78,17.81,27.48,38.55,30.0,26.45,31.23,40.0,34.47,33.1,35.9,40.0,34.95,31.62,35.94,40.47,35.71,32.86,35.99,40.15,35.69,30.88,36.07,40.41,34.96,29.65,35.95,42.2,36.83,30.54,36.21,45.13,38.53,35.44,36.99,46.53,39.75,36.3,39.83,49.38,42.55,37.37,42.2,44.88,42.64,36.45,37.76,43.99,40.92,35.46,36.92,39.52,37.24,32.93,31.98,36.67,36.78,33.65,30.2,35.38,36.45,34.28,28.01,33.57,34.75,32.09,23.04,41516.3875,4068.33,47885527.0,22969.8875,44331015.0,4258.8875,39877.8125,4112.4525,45085.07025,22424.8575,42260775.0,3928.9525,39346.5775,4203.08,43967.5635,21762375.0,41195255.0,3812.115,39651.1275,4296.6025,43736.75125,20926.65,40905.7425,3795.9475,40688.28,4583365.0,43956.7355,20094.4625,41020.07,3992.43,43352.1,5068.81,44373.84825,19213.0525,40968.4475,4306955.0,48583785.0,5590.990000000001,45926.25525,18524.0875,41520.2325,4439.435,53569.9175,5946.5825,49342.2665,17789.9625,44504.4225,4521615.0,55774.4275,6130.0975,52653275.0,17446345.0,47595.8225,4776105.0,57180.9925,6935.7375,55339.52175,18681.3375,50645.44,6442.8575,57924085.0,8126.4775,56932.15925,20099.25,52011585.0,9448.2275,58641355.0,8743.0825,58420.1645,20721.0,52441.48,11453925.0,58175.6575,8641.689999999999,57742.98325,20654375.0,51828985.0,12061.8675,57040.2625,7977.9475,56072.14075,19332.9725,50572.9325,11293.935,55769.5275,6824.0525,55368.4135,17044.82,49645.3525,9250.5875,55454.5425,5417465.0,55181394.0,14940.01,49575.8175,6872105.0,56622.0925,4739.3975,57002769.0,14708.56,51437725.0,6042665.0,58298.33,4667.922500000001,59475858.0,16003.4975,54131.69,6649.577499999999,57482.9875,4608.5875,59296.87875,17245.1725,54043.9725,7166.3325,55931.5925,4758.8275,57377.87075,17875.504999999997,52369.8375,7811555.0,53245655.0,5076.06,54005.11825,18098.6975,49205.1825,8436.6675,51065405.0,5346.87,51698.01225,18186.6925,47124.8225,9092.57,49262.46,5265.7025,50776.15525,18323.99,46303.7075,9670.9325,45962.5075,4848.8675,47604.34375,18609.0875,43668975.0,10059.6875,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.17,31.17,27.95,18.43,29.5,30.02,26.35,8.39,29.43,28.67,26.34,12.2,28.2,28.7,25.58,5.52,28.53,29.19,26.33,4.25,27.4,31.03,28.37,6.58,29.2,33.1,27.14,9.31,31.63,38.89,26.78,19.42,34.61,38.55,30.0,28.07,36.82,40.0,34.47,33.04,35.61,40.0,34.95,35.64,35.05,40.47,35.71,37.6,34.7,40.15,35.69,37.54,33.78,40.41,34.96,37.08,34.91,42.2,36.83,37.33,35.86,45.13,38.53,37.09,39.86,46.53,39.75,39.01,40.79,49.38,42.55,40.0,43.75,44.88,42.64,38.68,43.29,43.99,40.92,37.0,39.62,39.52,37.24,34.77,35.39,36.67,36.78,31.78,34.75,35.38,36.45,28.01,30.17,33.57,34.75,18.67,44331015.0,4258.8875,45575875.0,17146.8575,41293.5975,10250.0775,42260775.0,3928.9525,42966.67,17758.9825,39382.2,10154485.0,41195255.0,3812.115,41832555.0,18186.9225,38489.06,10063.9925,40905.7425,3795.9475,41499.3925,18252.8325,38264.5475,9951.2325,41020.07,3992.43,41686.96,18146.81,38256.0675,9908.68,40968.4475,4306955.0,41676.9,17941.4725,38183.8275,10161.16,41520.2325,4439.435,41566015.0,17591.38,37553.7775,10531.9575,44504.4225,4521615.0,43896.7625,16979015.0,39383.0375,10882.6875,47595.8225,4776105.0,46985265.0,16324.2625,42056.6775,11633.44,50645.44,6442.8575,50391825.0,16397.3525,45038075.0,14678.44,52011585.0,9448.2275,52723855.0,16593.8925,47044.5125,18550945.0,52441.48,11453925.0,54751235.0,16339.76,49064.7625,21033155.0,51828985.0,12061.8675,54730.9925,15615.0975,49217.3175,21400.3725,50572.9325,11293.935,53087.9025,14676.9075,47915.1175,20026.27,49645.3525,9250.5875,51962555.0,14006465.0,46988.2725,17357.61,49575.8175,6872105.0,51718.1775,13740665.0,46896.5725,14592.8475,51437725.0,6042665.0,53631.6125,14397.1275,49037.77,13831.7025,54131.69,6649.577499999999,56685955.0,15643.4225,51972.6725,15106785.0,54043.9725,7166.3325,57103015.0,16700.9525,52397845.0,16136.9625,52369.8375,7811555.0,55788.1,17458.7575,51104.4075,17118485.0,49205.1825,8436.6675,53548.0425,17905.1375,48900.9025,18092.0375,47124.8225,9092.57,51651.2775,18647.9275,47575.88,19101.6875,46303.7075,9670.9325,51329905.0,19753.1825,47379385.0,19983825.0,43668975.0,10059.6875,48374.94,20815.0475,44720.4275,20864.3475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.6,30.17,31.17,6.89,28.1,29.5,30.02,-0.31,26.92,29.43,28.67,-4.85,22.85,28.2,28.7,-6.75,20.97,28.53,29.19,-5.39,21.31,27.4,31.03,2.16,22.72,29.2,33.1,22.84,25.1,31.63,38.89,30.6,27.52,34.61,38.55,35.0,30.04,36.82,40.0,37.0,30.6,35.61,40.0,36.51,30.93,35.05,40.47,34.0,32.03,34.7,40.15,32.66,30.61,33.78,40.41,30.75,30.8,34.91,42.2,35.9,32.86,35.86,45.13,37.42,33.97,39.86,46.53,37.18,39.53,40.79,49.38,40.0,41.16,43.75,44.88,40.93,39.6,43.29,43.99,38.9,38.14,39.62,39.52,35.98,32.0,35.39,36.67,29.2,30.11,34.75,35.38,27.26,25.52,30.17,33.57,14.03,41293.5975,10250.0775,44841.31,21721645.0,42048.6325,22659.54,39382.2,10154485.0,42425.11,22820545.0,40440.83,23201.6825,38489.06,10063.9925,41311.76,23481.13,39891.3225,23913.17,38264.5475,9951.2325,41089.0975,24087.04,40170.14,24472.5775,38256.0675,9908.68,41857255.0,24567.8275,41171.1875,24939.1225,38183.8275,10161.16,44329.9225,24811.7525,43549665.0,25435.7275,37553.7775,10531.9575,50646.1625,24905.83,48649.1775,26044605.0,39383.0375,10882.6875,55997.8275,24687.8775,53719.6175,26462.1825,42056.6775,11633.44,58381.8225,24672.3325,56049.5925,27214.32,45038075.0,14678.44,59291.8875,25751.4975,57225.1275,30412.0425,47044.5125,18550945.0,60106.6225,27594.725,58180965.0,33878.1275,49064.7625,21033155.0,61167.3025,29449.7325,58983.9775,35616.43,49217.3175,21400.3725,61190.9825,30325.565,59032.6325,35900.8775,47915.1175,20026.27,60370595.0,29689.37,58450645.0,34770.7175,46988.2725,17357.61,59294.9,27815.525,57699.8175,31913.1425,46896.5725,14592.8475,59025.8975,25521215.0,57328.2125,28544.6125,49037.77,13831.7025,59883.6,24307.2325,58664.7325,27217.53,51972.6725,15106785.0,61760.3675,24507.4575,60922.39,27945.1875,52397845.0,16136.9625,61216.6575,25108805.0,60294.0,28395335.0,51104.4075,17118485.0,59684.3775,25544.845,58725.9875,28513.9525,48900.9025,18092.0375,56447.9125,25740.8925,55422.52,28401085.0,47575.88,19101.6875,53842055.0,25793.9075,53059.7675,28210.7875,47379385.0,19983825.0,51891825.0,25579.9,51426.6125,27876.76,44720.4275,20864.3475,48299.0125,25394.9,47853.3325,27774.4125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.07,30.6,30.17,0.4,11.84,28.1,29.5,-2.99,6.16,26.92,29.43,-5.19,1.4,22.85,28.2,-7.45,4.81,20.97,28.53,-4.99,16.43,21.31,27.4,-1.7,26.9,22.72,29.2,-3.23,30.38,25.1,31.63,14.92,32.04,27.52,34.61,25.39,31.9,30.04,36.82,29.47,29.06,30.6,35.61,30.65,26.94,30.93,35.05,30.78,30.3,32.03,34.7,31.05,30.61,30.61,33.78,31.75,31.53,30.8,34.91,34.97,33.61,32.86,35.86,37.17,35.25,33.97,39.86,37.77,38.09,39.53,40.79,40.0,39.35,41.16,43.75,36.51,31.58,39.6,43.29,34.03,30.68,38.14,39.62,28.38,29.67,32.0,35.39,27.87,29.68,30.11,34.75,27.01,24.33,25.52,30.17,19.8,42048.6325,22659.54,43407.9825,25912.9175,44879.4575,29802.75,40440.83,23201.6825,41345.52,25854.0375,43038765.0,29413465.0,39891.3225,23913.17,40490.4925,25713.6875,42105.4225,29132.4725,40170.14,24472.5775,40522.53,25160365.0,42239.9575,28773.23,41171.1875,24939.1225,41009.7175,24265.3925,42806.6725,28040.52,43549665.0,25435.7275,42365775.0,23285.45,44065.1,26856.935,48649.1775,26044605.0,45573035.0,22500.0775,46755.97,25889.1625,53719.6175,26462.1825,49389.4925,21400.365,50185.1375,24790.865,56049.5925,27214.32,51926.0275,20464.16,52259665.0,24004.635,57225.1275,30412.0425,53777.52,20435475.0,54149.6625,24877.8975,58180965.0,33878.1275,55038.04,20598015.0,55244.6925,26129.4175,58983.9775,35616.43,55956.5625,20321.5375,56246.1775,26382.97,59032.6325,35900.8775,56148655.0,19392.710000000003,56399755.0,25591.45,58450645.0,34770.7175,55073.4425,18066.5625,55671.17,23261065.0,57699.8175,31913.1425,53941.7675,16965.9675,54863.7475,19571145.0,57328.2125,28544.6125,53430.3475,16543645.0,54826.9625,15450.12,58664.7325,27217.53,54981.1475,16624.8575,56287.2775,12863.685,60922.39,27945.1875,57324.4475,17064.912500000002,58775525.0,11723.7275,60294.0,28395335.0,56761395.0,17485.1075,58230.0925,10603.8925,58725.9875,28513.9525,54814075.0,17724.73,56840795.0,9416.7975,55422.52,28401085.0,51788125.0,17801085.0,54131.38,8336.7575,53059.7675,28210.7875,49698655.0,17903.36,51764295.0,7489.6275,51426.6125,27876.76,48817.18,17880.5775,50569365.0,6891255.0,47853.3325,27774.4125,45989.32,17838.7975,47826.5725,6670585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
